"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1863","U,B,R","5","Kraum, Ludevic's Opus // Tevesh Szat, Doom of Fools","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","10"
"1864","W,U,B,R","3","Ludevic, Necro-Alchemist // Tymna the Weaver","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","10"
"1865","R,W","3","Vikya, Scorching Stalwart","rare","Creature","0.49","0.35","0.35","0.18","","0.14","10"
"1866","U,R","2","Malcolm, the Eyes","rare","Creature","0.49","0.25","0.54","0.2","0.02","0.07","10"
"1867","R,W","4","Bruse Tarl, Roving Rancher","rare","Creature","0.49","0.25","0.35","0.12","0.02","0.21","10"
"1868","R,G,W,U","3","Ludevic, Necro-Alchemist // Sidar Kondo of Jamuraa","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","10"
"1869","U,B","5","Dralnu, Lich Lord","rare","Creature","0.49","0.35","0.35","0.12","0.02","0.1","10"
"1870","G,W","6","Nazahn, Revered Bladesmith","mythic","Creature","1.49","1.6","1.42","","2.26","0.21","10"
"1871","U,B,R,G","5","Ikra Shidiqi, the Usurper // Ludevic, Necro-Alchemist","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","10"
"1872","W,B","5","Tevesh Szat, Doom of Fools // Tymna the Weaver","mythic","Planeswalker","9.49","7.26","8.58","6.64","2.53","0.57","10"
"1873","U","3","Mathise, Surge Channeler","rare","Creature","7.49","5.13","7.15","3.66","","0.07","10"
"1874","W,U","4","Sun-Spider, Nimble Webber","uncommon","Creature","0.35","0.19","0.35","0.04","0.01","0.51","10"
"1875","W,U","6","Medomai the Ageless","mythic","Creature","3.49","1.64","3.21","1.93","0.02","1.15","10"
"1876","W,B","4","Baron Bertram Graywater","uncommon","Creature","0.69","0.25","0.71","0.22","0.03","0.16","10"
"1877","R,G,W,U","3","The Fourteenth Doctor","rare","Creature","139.99","119.99","128.8","82.3","","0.93","10"
"1878","G","3","Nissa, Vastwood Seer","mythic","Creature","3.99","3.55","4.29","3.07","0.02","0.41","10"
"1879","W,U","4","Haytham Kenway","rare","Creature","0.49","0.32","0.71","0.45","0.02","0.5","10"
"1880","R,W","3","Feather, Radiant Arbiter","mythic","Creature","0.99","0.33","0.71","0.71","1.96","0.0","10"
"1881","W,B,G","5","Ikra Shidiqi, the Usurper // Sidar Kondo of Jamuraa","mythic","Creature","0.99","0.5","1.07","0.36","2.08","0.3","10"
"1882","U,B","3","Ghost of Ramirez DePietro // Tormod, the Desecrator","uncommon","Creature","0.35","0.2","0.21","0.1","0.04","0.07","10"
"1883","U,R,W","4","Ishai, Ojutai Dragonspeaker // Kraum, Ludevic's Opus","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","10"
"1884","G,W,U","4","Ishai, Ojutai Dragonspeaker // Kodama of the East Tree","mythic","Creature","3.99","5.51","4.29","2.56","0.84","0.59","10"
"1885","R","3","Pashalik Mons","rare","Creature","2.29","1.07","2.14","0.84","0.02","0.26","10"
"1886","B","2","Tourach, Dread Cantor","mythic","Creature","0.99","0.6","1.42","0.92","0.09","0.56","10"
"1887","B,G","4","Sarevok, Deathbringer // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","10"
"1888","B,R","5","Mishra, Tamer of Mak Fawa","rare","Creature","0.49","0.33","0.35","0.28","0.02","0.13","10"
"1889","R,G","3","Jaheira, Friend of the Forest // Street Urchin","rare","Creature","4.99","3.0","5.0","4.26","3.85","0.41","10"
"1890","G,W","2","Saffi Eriksdotter","rare","Creature","0.79","0.86","0.71","0.72","0.02","0.65","10"
"1891","R,G,W","4","The War Doctor // Susan Foreman","rare","Creature","0.49","0.29","0.54","0.26","","0.36","10"
"1892","B","4","Kalitas, Traitor of Ghet","mythic","Creature","5.99","4.99","6.43","5.03","0.03","0.41","10"
"1893","R,W","3","Ardenn, Intrepid Archaeologist // Toggo, Goblin Weaponsmith","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","10"
"1894","W,B","3","Tomik, Wielder of Law","mythic","Creature","2.79","1.45","2.86","","","0.45","10"
"1895","G","6","Surrak and Goreclaw","rare","Creature","12.99","6.99","13.59","6.44","0.02","0.35","10"
"1896","W","6","Takeno, Samurai General","rare","Creature","1.79","0.93","1.42","0.42","0.02","0.55","10"
"1897","B","2","Morlun, Devourer of Spiders","rare","Creature","0.49","0.48","0.54","0.34","0.03","0.27","10"
"1898","U,R","4","Farideh, Devil's Chosen","uncommon","Creature","0.35","0.2","0.21","0.04","0.03","0.1","10"
"1899","U,R","3","Baral and Kari Zev","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.44","10"
"1900","U","3","Kefnet the Mindful","mythic","Creature","0.99","0.32","0.71","0.33","0.02","0.34","10"
"1901","G,W,U","6","Treva, the Renewer","rare","Creature","0.79","0.6","0.71","0.26","0.03","0.06","10"
"1902","R","4","Fumiko the Lowblood","rare","Creature","0.79","0.64","0.71","0.28","0.02","0.2","10"
"1903","W","3","Nils, Discipline Enforcer","rare","Creature","7.99","4.99","7.86","8.33","","0.4","10"
"1904","W,U","3","Gwafa Hazid, Profiteer","rare","Creature","0.69","0.61","0.54","0.27","0.02","0.87","10"
"1905","Colorless","9","Kozilek, the Broken Reality","mythic","Creature","6.99","5.0","7.15","3.9","0.02","0.87","10"
"1906","R,G","5","Alena, Kessig Trapper // Kodama of the East Tree","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","10"
"1907","W,U","2","Prince Imrahil the Fair","uncommon","Creature","0.35","0.2","0.21","0.1","0.03","0.17","10"
"1908","B","6","Ob Nixilis, Unshackled","rare","Creature","3.99","2.24","3.21","1.49","0.02","0.66","10"
"1909","U","5","Thryx, the Sudden Storm","uncommon","Creature","0.49","0.26","0.54","0.21","0.02","0.25","10"
"1910","B","2","Jadar, Ghoulcaller of Nephalia","rare","Creature","8.99","5.19","10.01","4.92","0.02","0.21","10"
"1911","G,W","2","Kellan, Daring Traveler","rare","Creature","0.49","0.25","0.35","0.1","0.03","0.78","9"
"1912","R","5","Surtr, Fiery Jötun","rare","Creature","1.79","4.99","1.42","1.19","0.02","0.5","9"
"1913","R","3","Molten Man, Inferno Incarnate","uncommon","Creature","0.35","0.19","0.21","0.06","0.01","0.3","9"
"1914","U,B,R","4","Cecily, Haunted Mage","rare","Creature","0.69","0.5","0.71","0.21","1.18","0.73","9"
"1915","R","4","Tesak, Judith's Hellhound","rare","Creature","0.49","0.25","0.35","0.21","0.82","0.31","9"
"1916","G,U,R","6","Kodama of the East Tree // Kraum, Ludevic's Opus","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","9"
"1917","B,R","5","Baeloth Barrityl, Entertainer // Criminal Past","mythic","Creature","12.99","10.58","13.59","10.72","","0.48","9"
"1918","B","6","Venom, Eddie Brock","mythic","Creature","14.99","18.99","17.88","9.22","","0.47","9"
"1919","U,B","4","Rusko, Clockmaker","uncommon","Creature","","70.34","78.71","","","0","9"
"1920","U,R","5","Zara, Renegade Recruiter","rare","Creature","0.49","0.25","0.35","0.26","1.75","0.37","9"
"1921","R,G,W","4","Sidar Kondo of Jamuraa // Tana, the Bloodsower","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","9"
"1922","G,U","4","Legolas, Counter of Kills","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.21","9"
"1923","B","5","Kinzu of the Bleak Coven","rare","Creature","0.49","0.29","0.35","0.3","0.02","0.63","9"
"1924","G,W","2","Mary Jane Watson","rare","Creature","0.49","0.32","0.54","0.16","0.01","0.53","9"
"1925","W","2","Kataki, War's Wage","rare","Creature","1.49","1.04","1.78","1.05","0.09","1.06","9"
"1926","U","5","Alrund, God of the Cosmos","mythic","Creature","1.29","0.52","0.71","0.66","0.02","0.0","9"
"1927","W","6","Beatrix, Loyal General","rare","Creature","2.49","1.31","2.5","1.35","","0.25","9"
"1928","G,U","3","Erestor of the Council","rare","Creature","0.49","0.25","0.35","0.13","0.36","0.06","9"
"1929","W,U","3","Alquist Proft, Master Sleuth","mythic","Creature","0.99","0.31","0.71","0.35","0.02","0.2","9"
"1930","U","4","Lyla, Holographic Assistant","uncommon","Creature","2.49","2.7","3.57","1.37","","0.36","9"
"1931","U","4","Danny Pink","rare","Creature","21.99","14.17","22.18","12.79","","0.26","9"
"1932","U,B,R","2","Francisco, Fowl Marauder // Kraum, Ludevic's Opus","rare","Creature","0.49","0.25","0.35","0.27","2.27","0.07","9"
"1933","B,R","2","Ellie, Brick Master // Ellie, Vengeful Hunter","mythic","Creature","","","","","","0","9"
"1934","W","3","Losheel, Clockwork Scholar","uncommon","Creature","2.49","1.7","2.86","0.95","0.74","0.24","9"
"1935","U","2","Curie, Emergent Intelligence","rare","Creature","0.49","0.28","0.54","0.36","8.95","0.27","9"
"1936","W,U,B","2","Esior, Wardwing Familiar // Tymna the Weaver","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","9"
"1937","R,W","4","Cass, Hand of Vengeance","rare","Creature","0.49","0.25","0.35","0.14","0.31","0.25","9"
"1938","R,G,W","5","Rienne, Angel of Rebirth","mythic","Creature","0.99","0.8","1.07","0.46","0.02","0.47","9"
"1939","W,B","3","Denethor, Ruling Steward","uncommon","Creature","0.35","0.2","0.21","0.13","0.03","0.22","9"
"1940","G,W,U","4","The Fifth Doctor // Susan Foreman","rare","Creature","0.49","0.25","0.35","0.21","","0.33","9"
"1941","W,B","5","Moira and Teshar","mythic","Creature","0.99","0.39","0.71","0.32","2.0","0.22","9"
"1942","G","4","Renata, Called to the Hunt","uncommon","Creature","0.35","0.25","0.21","0.15","0.03","0.13","9"
"1943","U,B,R","4","Cult of Skaro","rare","Creature","0.49","0.25","0.35","0.32","","0.38","9"
"1944","B","6","Ink-Eyes, Servant of Oni","rare","Creature","8.99","6.0","8.58","5.81","0.02","0.48","9"
"1945","G,W,U","6","The Sixth Doctor // Sarah Jane Smith","rare","Creature","0.49","0.33","0.54","0.25","","0.15","9"
"1946","R","2","Hobgoblin, Mantled Marauder","uncommon","Creature","0.35","0.2","0.35","0.1","0.01","0.28","9"
"1947","R","4","Cait Sith, Fortune Teller","rare","Creature","0.79","0.28","0.71","0.31","1.64","0.15","9"
"1948","U","6","Aboshan, Cephalid Emperor","rare","Creature","0.49","0.6","0.54","0.29","0.03","0.88","9"
"1949","B,G","3","Armix, Filigree Thrasher // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.35","0.25","0.35","0.16","0.04","0.23","9"
"1950","B,R","3","Gut, True Soul Zealot // Haunted One","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","9"
"1951","U,B","4","The Master, Mesmerist","rare","Creature","0.49","0.25","0.35","0.29","","0.07","9"
"1952","G,U,R","2","Krark, the Thumbless // Kydele, Chosen of Kruphix","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","9"
"1953","B","4","Sarevok, Deathbringer // Cultist of the Absolute","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","9"
"1954","W,U","3","Rasputin, the Oneiromancer","rare","Creature","0.49","0.25","0.35","0.12","0.03","0.0","9"
"1955","U,B","3","Zellix, Sanity Flayer // Scion of Halaster","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","9"
"1956","B,R","2","Tymaret, the Murder King","rare","Creature","0.49","0.34","0.35","0.28","0.02","0.0","9"
"1957","R","4","The Red Terror","rare","Creature","3.49","5.0","3.57","2.28","1.12","0.22","9"
"1958","U,B","4","Ramirez DePietro, Pillager","uncommon","Creature","0.35","0.22","0.21","0.13","0.57","0.22","9"
"1959","W,U,B,R,G","3","Donatello, the Brains // Leonardo, the Balance","mythic","Creature","","45.0","","","","0","9"
"1960","R,G","4","Rulik Mons, Warren Chief","uncommon","Creature","0.35","0.2","0.21","0.02","0.03","0.14","9"
"1961","U,R","3","Jackdaw","rare","Artifact","0.59","0.54","0.71","0.4","0.02","0.8","9"
"1962","R","5","Karlach, Fury of Avernus // Tavern Brawler","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","9"
"1963","B,G,U","2","Thrasios, Triton Hero // Tormod, the Desecrator","rare","Creature","22.99","20.88","20.03","14.95","1.62","1.34","9"
"1964","U,B","5","Ultimecia, Time Sorceress","uncommon","Creature","0.35","0.2","0.35","0.1","0.03","0.3","9"
"1965","U,R","4","The Belligerent","rare","Artifact","0.49","0.28","0.35","0.14","0.02","0.5","9"
"1966","G,W","7","Akroma, Vision of Ixidor // Kamahl, Heart of Krosa","mythic","Creature","9.49","9.0","9.3","6.9","3.98","0.2","9"
"1967","U,B","4","Xande, Dark Mage","rare","Creature","0.59","0.34","0.54","0.36","0.5","0.35","9"
"1968","B,R","5","Sauron, the Lidless Eye","mythic","Creature","3.49","4.69","3.57","1.85","0.02","0.25","9"
"1969","G","4","Arasta of the Endless Web","rare","Creature","0.79","0.38","0.71","0.24","0.02","0.25","9"
"1970","B","5","Drana, the Last Bloodchief","mythic","Creature","1.99","1.44","1.78","2.06","0.02","0.46","9"
"1971","B","6","Sengir, the Dark Baron // Tevesh Szat, Doom of Fools","rare","Creature","0.49","0.37","0.35","0.12","0.26","0.25","9"
"1972","B,R","3","Gut, True Soul Zealot // Agent of the Shadow Thieves","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","9"
"1973","G","4","Imaryll, Elfhame Elite","mythic","Creature","13.99","14.79","13.59","6.66","","0.43","9"
"1974","U,B","4","Circu, Dimir Lobotomist","rare","Creature","0.59","0.6","0.54","0.5","0.02","0.27","9"
"1975","B","5","Spider-Man Noir","uncommon","Creature","0.35","0.24","0.21","0.08","0.01","0.21","9"
"1976","R,W","3","Risona, Asari Commander","rare","Creature","0.49","0.27","0.35","0.07","0.02","0.0","9"
"1977","R,W,B","2","Akiri, Line-Slinger // Francisco, Fowl Marauder","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","9"
"1978","B,R,G,W","4","Sidar Kondo of Jamuraa // Vial Smasher the Fierce","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","9"
"1979","W,B","4","Shadowheart, Dark Justiciar // Inspiring Leader","rare","Creature","0.99","0.49","0.71","0.28","2.81","0.18","8"
"1980","U,B,R","5","Kraum, Ludevic's Opus // Tormod, the Desecrator","rare","Creature","7.99","5.76","6.43","2.87","0.4","0.67","8"
"1981","G","4","Sachi, Daughter of Seshiro","uncommon","Creature","0.59","0.49","0.54","0.27","0.03","0.0","8"
"1982","G,W","7","Torsten, Founder of Benalia","mythic","Creature","1.49","1.77","1.42","0.72","0.83","0.55","8"
"1983","G,W","2","Shanna, Sisay's Legacy","uncommon","Creature","0.35","0.2","0.21","0.11","0.03","0.35","8"
"1984","B","2","Gollum, Scheming Guide","rare","Creature","1.29","0.42","1.07","1.36","0.02","0.12","8"
"1985","G,U","2","Sita Varma, Masked Racer","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.19","8"
"1986","B","6","Geth, Lord of the Vault","mythic","Creature","0.99","0.5","0.71","0.36","0.02","0.18","8"
"1987","R,W","5","Basandra, Battle Seraph","rare","Creature","2.79","1.95","2.5","1.12","0.02","0.17","8"
"1988","R,W","3","Mila, Crafty Companion","mythic","Creature","1.49","1.14","1.42","1.95","0.02","0.42","8"
"1989","U","5","Hraesvelgr of the First Brood","rare","Creature","0.49","0.25","0.54","0.32","0.49","0.27","8"
"1990","B,G","1","Valentin, Dean of the Vein","rare","Creature","0.69","0.5","0.71","0.62","0.02","0.16","8"
"1991","U,R,W","5","The Twelfth Doctor // Romana II","rare","Creature","0.49","0.25","0.54","0.23","","0.44","8"
"1992","G,U","2","Zimone, Quandrix Prodigy","uncommon","Creature","0.35","0.25","0.35","0.26","0.03","0.28","8"
"1993","R","2","Gau, Feral Youth","rare","Creature","0.49","0.25","0.54","0.27","2.18","0.22","8"
"1994","G","8","Patron of the Orochi","rare","Creature","7.99","11.11","8.58","2.87","0.02","0.37","8"
"1995","U","5","Meloku the Clouded Mirror","rare","Creature","1.79","0.85","1.42","0.56","0.02","0.25","8"
"1996","B","5","Junji, the Midnight Sky","mythic","Creature","0.99","0.63","1.07","0.49","0.02","0.4","8"
"1997","B,R,G,W","2","Akiri, Line-Slinger // Reyhan, Last of the Abzan","rare","Creature","4.99","3.74","4.29","2.7","1.58","0.41","8"
"1998","G","4","Sazh Katzroy","rare","Creature","0.49","0.92","0.54","0.33","0.02","0.2","8"
"1999","G","4","Lizard, Connors's Curse","rare","Creature","0.49","0.32","0.54","0.25","0.01","0.38","8"
"2000","W,U","2","Krile Baldesion","rare","Creature","0.49","0.25","0.35","0.18","0.57","0.19","8"
"2001","R,G","5","Alena, Kessig Trapper // Halana, Kessig Ranger","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","8"
"2002","U","3","Akal Pakal, First Among Equals","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.12","8"
"2003","R,G,W","4","Bruse Tarl, Boorish Herder // Tana, the Bloodsower","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","8"
"2004","B,G,U","6","Vorosh, the Hunter","rare","Creature","0.79","0.86","0.71","0.22","0.02","0.41","8"
"2005","B","3","Bontu the Glorified","mythic","Creature","3.49","2.0","2.86","1.77","0.02","0.0","8"
"2006","W,B","3","General Kudro of Drannith","mythic","Creature","1.29","0.92","1.42","1.44","0.02","0.52","8"
"2007","B","5","God-Eternal Bontu","mythic","Creature","0.99","0.4","1.07","0.41","0.02","0.32","8"
"2008","W","4","Brigid, Hero of Kinsbaile","rare","Creature","2.49","1.39","2.14","0.61","0.02","0.4","8"
"2009","R","3","Adamaro, First to Desire","rare","Creature","1.29","0.88","1.42","0.37","0.02","0.47","8"
"2010","G,U,R","3","The Thirteenth Doctor // Ryan Sinclair","mythic","Creature","0.99","0.42","0.71","1.61","","0.42","8"
"2011","W","4","Gandalf, White Rider","rare","Creature","0.69","0.65","0.54","1.53","0.02","0.06","8"
"2012","B","3","The Falcon, Airship Restored","rare","Artifact","0.49","0.25","0.54","0.23","1.33","0.22","8"
"2013","B,R","7","Dargo, the Shipwrecker // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","8"
"2014","U,R,W","4","The War Doctor // K-9, Mark I","rare","Creature","0.49","0.29","0.54","0.26","","0.36","8"
"2015","R","5","Ganax, Astral Hunter // Dragon Cultist","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","8"
"2016","U,R","4","Tibor and Lumia","rare","Creature","0.49","0.4","0.35","0.2","0.02","0.38","8"
"2017","B,R,G","3","Reyhan, Last of the Abzan // Tana, the Bloodsower","rare","Creature","14.99","11.98","10.73","4.89","13.24","0.61","8"
"2018","W","3","Mavinda, Students' Advocate","mythic","Creature","0.99","0.74","0.71","0.76","0.02","0.5","8"
"2019","R,G","5","Karlach, Fury of Avernus // Master Chef","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","8"
"2020","R,W","5","Ganax, Astral Hunter // Far Traveler","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","8"
"2021","U,R,W","4","Bruse Tarl, Boorish Herder // Malcolm, Keen-Eyed Navigator","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","8"
"2022","W,B,G","8","Kamahl, Heart of Krosa // Tymna the Weaver","mythic","Creature","5.49","3.43","5.0","3.88","6.33","0.35","8"
"2023","R,W","4","Lulu, Loyal Hollyphant // Guild Artisan","uncommon","Creature","0.35","0.2","0.21","0.07","","0.41","8"
"2024","R","3","Starke of Rath","rare","Creature","0.79","0.55","1.07","0.26","0.07","0.12","8"
"2025","B,G","12","Iname as One","rare","Creature","1.29","1.11","1.42","0.94","0.02","0.55","8"
"2026","B,R,G","7","Dargo, the Shipwrecker // Ikra Shidiqi, the Usurper","uncommon","Creature","0.35","0.25","0.21","0.2","0.04","0.32","8"
